Target,Stance,Sentiment
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,other
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,other
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,other
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,NONE,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,FAVOR,neg
Donald Trump,NONE,other
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,other
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,other
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,other
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,other
Donald Trump,FAVOR,other
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,other
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,pos
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,other
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,other
Donald Trump,FAVOR,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,other
Donald Trump,NONE,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,pos
Donald Trump,NONE,neg
Donald Trump,AGAINST,neg
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,FAVOR,pos
Donald Trump,AGAINST,neg
Donald Trump,NONE,neg
