original_sentence,toxic
"92.40.230.193:  Pictures are Facutally Incorrect 
94.98.60.225: ok than keep on rejecting we'll keep on convincing....  —Preceding unsigned comment added by    ",True
"Peter Damian (original account): First edit since the reversion this morning.  I have changed the wording around the branches of philosophy to agree better with standard definitions.  I can give full citations, but this is not a substantial change.  Check the diff version to see exactly what I have done.  There is still the problem that we are defining the subject by its branches. This is bad in principle, and bad in the case of philosophy, where there is no complete agreement about what the branches are.  But one step at a time.  It is quite amazing to see this article with only 2 edits in an 8 hour period.  Best.  
Peter Damian (original account):  Let me give two different quotations from that page, to illustrate my point.  The first is by Maritain: ""Philosophy is the science by which the natural light of reason studies the first causes or highest principles of all things – is, in other words, the science of things in their first causes, in so far as these belong to the natural order.""  That is an attempt at a definition, which is half Aristotle (the first causes) and half Aquinas (the natural light of reason).  It would be controversial now, but there is no doubt it aims to be a definition.  By contrast Russell says ""The point of philosophy is to start with something so simple as to seem not worth stating, and to end with something so paradoxical that no one will believe it.""  Which is not a definition but a witty, and half ironic remark about a certain kind of philosophy.   The page in question ( definitions of philosophy) mixes these two kinds of statement about philosophy in roughly equal proportion.  ",True
"Vizjim:  (Please also see the discussion immediately above).  The idea of the sentences that introduce this list is to try to strike a balance between purists such as the user Amerindianarts, whose comments above originally suggest limiting the list only to enrolled members (as per the IACA), and those who would include writers with very vague and highly disputed links to indigenous ancestry.  I think that the idea of an inclusive list needs to be explicitly explained, but then counterbalanced by mentioning those writers who do not qualify for inclusion.  Unfortunately the issue of who is/is not an American Indian writer can get really quite fraught, and there is no gold standard of NPOV-ness that can be reached, so I have tried to word the standfirst to keep such wars away from this page.
Amerindianarts:  I see no reason for the last sentence of the first paragraph and find the reasons for the first deletion wholly sound and acceptable, under any circumstances.  The inclusion of the sentence is absurd, purist or not.",True
"Rconroy:  Suspected and unproven attributions 
71.167.231.127: From someone who compared the Marshev and Hatto Prokofiev 3rd Sonata.  I thought that was obvious.",True
"Atomic Religione:  SmashWiki 
Mr.Mario 192: Of course, there are a huge amount of things that are completely wrong, and much speculation on the site. ",True
"Theblacklarl:  You don't know anything about Horace Mann School.  You've been messing up with the school's page.  Are you going to stay out of it?
Daycd:  Why do you never sign your posts? This would indicate that you are not familiar with wikipedia.  You need to realise that these articles are supposed to be impartial AND contain verifyable information.  None of the edits by Thivierr removed a verifiable or NPOV sentence. In all cases he improved the page. I can understand your frustration but if you cannot find a source to back your claims then it is sensible for the community here to remove the information.",True
"Infrogmation: Knock off the revert dueling, or this page will be protected from editing. Please make a serious effort to discuss differences here on the talk page.  
VeryVerily: Actually I was writing up a compromise when I suddenly found I couldn't edit.  Oh well. ",True
"Argyriou:  Cindery and DanielCD's edits 
Cindery: regarding acid rain/idiot fleshnot my original writing, and i would agree ""fire on the mountain"" not important enough/""memorable"" too subjective. (also not my additon) but charming hostess, faun fables those are internationally recognized musical artists very much related to barrington (and they all have wiki pages already). reference to them in the musical history section should absolutely stay (and deletion without comment or research quite rude).
joshua clover appears to have been deleted with NO research regarding his notability, and should stay, as he is quite notable (and should have his own wiki page already).
same for micah garen. he was on every major tv news station during his captivity in iraq, and received a macdowell fellowship to write his book, which was published by simon and shuster.
re joannathe line ""internationally recognized sculpture conservator"" was taken verbatim from her obituary in the dallas morning news.
joel rane might be iffy, but editing all of raymond pettibon's films is not completely UN-notable, as pettibon has a wiki page to link to, AND he did album covers for black flag, already mentioned in the article. i get the feeling danielcd has no clue about 80s punk culture, and is not a judge of what is relevant to that subtopic. (as a side note, there is a definite need for explansion of this article to include some of barrington's history that is not from the 80s, although that was the period about which most has been written in the news, etc. right now it's an article about ""barrington in the 80s,"" not really barrington.)",True
"Tannin: OK, at least we have a little more content now to argue about. )
I'm done for tonight (it's 2:45AM here) and will expect to see that some kind Wikipedian has corrected all my spelling errors by the time I take another look at this in the morning. )
I still need to do a few more paras (well, about 8 to 10 I guess) on Hirohito's role in the surrender - it was a very complex situation and is probably impossible to explain in much less space than that, and critically important, I feel.
To restore balance in the depth of coverage, someone needs to do some more on his earlier life and post-war events - especially his transition to his modern role during the MacArthur administration.  (Not me! I'll stick to 1940 to '45 where I know what I'm talking about.)
The account I've given accords with all the modern histories I have read, and even quite a few of the older ones if we make allowance for the evidence that was not available in, say, 1951. I don't think this stuff is controversial anymore. the passions of the war generation have cooled, and a consensus view has emerged from them. While the general thrust of the section I've added is pretty standard stuff these days, it's worth mentioning that I've followed closely in the footsteps of two of the best histories of the period that I am aware of. (Both American, as it happens.)
 Gordon W Prange ''At Dawn we Slept'', Penguin, 1981.
 Richard B Frank ''Downfall: The end of the Imperial Japanese Empire'', Random, 1999.
 15:45 Feb 25, 2003 (UTC)
TakuyaMurata: I think it is just misspelling. I am not expert in Japanese history, but in my knowledge the prime minister is Konoe. Besides, Konoye or Koyone not sounds like Japanese name.   02:20 Feb 26, 2003 (UTC)",True
"Guedalia D'Montenegro:  Meaning and Concepts 
Luckynumbers: Well ... your excuses have been pretty pathetic up to now.   I don't think that you have any excuse to not include the stuff. ",True
"E. Ripley: Okay, just to refocus things a bit.  Let's concentrate on the disagreements in the first paragraph.  I've cleaned it up removing refs etc. for readability.  The anon is seeking to have the first paragraph say:  ''Plus-size model is a term applied to a person who is engaged primarily in modeling garments that are designed specifically for fat or overweight people.''
3RingCircus would prefer an opening paragraph that says this:  ''Plus-size model is a term applied to a person who is engaged primarily in modeling clothing offered in large or extended sizes (see plus-sized clothing). Females working as plus-size models range from U.S. size 8 and upwards, and are also engaged in work that is not strictly related to selling large-sized clothing, i.e. body acceptance commentary, stock photography, and advertising photography for cosmetics, household and pharmaceutical products, sunglasses, footwear and watches, etc. Therefore plus-size models do not exclusively wear garments marketed as plus-size clothing. This is especially true when participating in fashion editorials for mainstream fashion magazines.''
The two first sentences really convey the same thing.  Plus-size models primarily model plus-size garments.  Then 3ring goes on to describe what size plus-size models typically are, and expands on the idea that they do not only model plus-sized clothing, but rather items such as watches and the like.  (I would go even farther, and point out that people who model plus-sized clothing often are not really plus-sized themselves, but let's not muddy the water).  I think the first sentence we largely have agreement on, save some minor wording issues.  The question really is whether or not to include the rest that 3ring wants.  Anon, can you tell me why you dislike the rest of what 3ring wants to include in the opener?  It doesn't really seem unreasonable to me generally speaking, but maybe I'm missing some nuance.  — \
3RingCircus: E.Ripley, it would seem I have to be very specific here.  I realize that my posts and work-it-out-in-writing thought process make it dificult to follow my intent, so to summarize and be really clear (and please excuse my lack of knowledge on blockquoting and proper layout).
Prior to the edit war with Anon/IP:79.97.166.36, the opening sentence of the article was as follows:'' '''Plus-size model''' is a term internationally applied to a woman who is engaged primarily in modeling garments that are designed and marketed specifically for larger body sizes and types (see plus-size clothing)''.  This article's editors had previously (see: [Section 6, para 4/5/6]) reached a consensus regarding the wording of the first sentence with particular regards to mention of plus-size clothing, i.e. that it be as unspecific as practical, if mention be made at all.
Anonymous User/IP 79.97.166.36 edited this statement to read: ''Plus-size model is a term applied to a person who is engaged primarily in modeling garments that are designed specifically for fat or overweight people[1] [2] [3] [4] [5] (see plus-size clothing).'' and reverted it a number of times to this wording after editors altered it on the basis that 'fat or overweight' was pejorative or not accurately describing who wears plus size clothing.   After I raised discussion on whether the phrase ""fat or overweight"" was pejorative, User 24.215.23.237 wrote in Section 32 on 4Sept09 that  ''79.97.166.36 is being selective in his definitions. The full OED has two different defintions, one for ""plus size,"" one for ""plus-sized"". They are as follows:
plus size n. and adj. orig. U.S. (a) n. a large size of clothing; (b) adj. (usu. with hyphen) = plus-sized adj.
plus-sized adj. orig. U.S. (of clothing) sized to fit an overweight or fat person, usually a woman; euphem. (of a person, usually a woman) overweight; fat.  Since we are being very particular here, this article is titled ""plus-size model,"" therefore there is no reason not to use the first definition.  Also, a useful fix to this controversy is '''not to speculate as to the persons for whom plus-size clothing is marketed'''. (After all, even male transvestites purchase plus-size female clothing, and they may not be fat or overweight at all, simply large due to their gender.)  '''Therefore, to sat (sic) that a plus-size model is engaged in ""modelling large sizes of clothing"" is the most accurate statement that one can make, fits with the OED definition, and does not engage in questionable and unnecessary speculation as to the identity of the individuals who purchase the products'''. 24.215.23.237 (talk) ''
I thought this statement was a logical and sound interpretation of the OED and its best applicability to the article, so I agreed with User 24.215.23.237 as to the irrelevance of Anon's edits, and made the following comment: ""''... the size range of agency career models (i.e. not internet glamour or 'hobby' models) completely separates them from the sizing of plus-sized clothing and therefore there should be no more confusing discussion of plus-size clothing nor who that clothing is made for.'' "" 3RingCircus 124.184.249.159 (talk) .  Although in retrospect my comment reads a little heavyhanded and 'pronouncement-like', I felt that a consensus on the matter was reached between editors of the article both now and previously, as it was directly in-line with consensus reached as described above in Section 6, and so I adjusted the article accordingly.  Shortly thereafter, Anon/User 79.97.166.36 reverted the opening sentence to their original edit, as they have continually done since their first edit to this article.
To date: Anon/User 79.97.166.36 blatantly disregards prior consensus reached, reverts with no regard for other editors' work, and has received no consensus relating to their edits.  Whenever this matter of clothing sizes comes up, even if it is discussed differently and among different editors, the same consensus is reached - that mention of specifics be avoided, as it has its own article for such business. I remind Anon/User 79.97.166.36 that consensus is a fundamental policy for Wiki editors.  Not one single person has agreed with Anon that this sentence, ""Plus-size model is a term applied to a person who is engaged primarily in modeling garments that are designed specifically for fat or overweight people[1] [2] [3] [4] [5] (see plus-size clothing)"" should remain as it stands on this article, or at plus-size clothing where it better fits.
E.Ripley, I request only that the original opening sentence'' '''Plus-size model''' is a term internationally applied to a woman who is engaged primarily in modeling garments that are designed and marketed specifically for larger body sizes and types (see plus-size clothing)'' be reinserted (sentences following can remain as updated), and that Anon/User 79.97.166.36 be cautioned to stop editing against consensus.  ",True
"Blackjacks101:  City Names Consensus 
Blackjacks101: For the past few weeks there has been some disagreements when it comes to the names of the cities. For example I have been using what the sources say (which tend to be the major cities) but other users keep changing it to smaller areas outside of the cities, where the arena is located. For example Fort Lauderdale is the major city but the arena is located in Sunrise a smaller area (once again sources use Fort Lauderdale.) So what does the community think, should we go with the major city that the source says or the smaller areas. I personally think the larger city is better, since that is what the source says and it gives the general public a better idea as to where the concert took place since the larger city is probably more well-known. ",True
"Cadwgan Gedrych:  Self Defense 
Cadwgan Gedrych: Smoke and mirrors. Neither Dirk nor EMS could tell us how Galileo's clocks differ from Einstein's. And yet this is essential to any sort of understanding of the difference between classical and Einsteinian flat space-time physics!
I do wish to thank EMS for his clarification re the w = c - v, as far as it went; but it quickly bogged down again.
EMS said:
""It should also be noted that at the beginning of the following paragraph Einstein states: ''But this [c-v] result conflicts with the principle of relativity ...''.   So Cadwgan claiming that Einstein says that the speed of light is ''c''-''v'' is just plain deceitful.""
If I am just plain deceitful, then how did I win my first case against the Wiki article?
If I am just plain deceitful, then how did I win all of my SR arguments in the Newsgroups?
It seems to me that it's EMS who's just plain deceitful because he omitted my prior statement here that it matters not what Einstein claimed about the validty his result w = c - v, but all that matter was the simple fact that Einstein ''derived'' this result on paper using two clocks.
I did not say that Einstein said that the speed of light is c. I said that he said that the speed of light would be and could be c given the absolutely synchronous clocks of classical physics.
This is not even hinted at in the Wiki article.
I also said that the only reason we get c today is by definition, and this clearly has nothing to do with physics because it is untestable.
Let EMS tell us why no one has ever used two same-frame clocks to measure the one-way speed of light? This is clearly the definitive one-way light speed experiment, but it has yet to be performed, and the Wiki article fails to mention this extremely important fact, let alone tell us the why's and wherefore's!
EMS wrote:
"": In his talk page, Cadwgan Gedrych wrote:
 ''You claim above that things such as the MMx confirmed the second postulate. ... Yes, any null result is consistent with the second postulate''.""
This also seems deceitful. Anyone here should know that merely ""being consitent with"" does not mean ""physically explain by.""
Dirk pitifully attempts to cite essentially the same thing on two web pages to make his case look better, but he has no case at all.
Doesn't anyone here think it odd that Dirk has nothing to say about the topic at hand, namely, the second postulate?
Doesn't anyone here think it rather strange that Dirk has not simply pointed out which clock of the 4 reads two different times at once?
Doesn't anyone here think it weird that Dirk simply ignored my simple but critical challenge re Einstein's vs Galileo's clocks?
Doesn't anyone here think it sad that no one except Dirk ""sees"" an error in the  little 4-clock experiment?
Since Dirk continues to insist on posting off-topic, it seems that one way to put a stop to this is by challenging him to bring in at least one other person who agrees with him about the above-mentioned 4-clock case. ",True
"Engleham:  Coston 
Engleham: I think I've been more than generous in the time I've wasted humouring you. Which really, is all one can do. As you obviously find homosexuality so horrible that you need to distort historical truth, may I suggest you go and rewrite, say, most of the Renaissance artist entries? It'll provide you with hours of edit war entertainment, and with dedication, may turn you from being a mere minor figure here amongst the Catholic/Protestant/English/Scotch fruitcake push, into a Wiki troll legend. ",True
"Crzrussian: 4th Opionion
Crzrussian: Hello. I was called in by Aguerriero to give a 4th opinion here. I have started by removing 3 large blockquotes of primary text that are inappropriate for an encyclopedia article. They're retained in the history, of course, and may be accessed in case anyone wishes to move them to Wikibooks. I will look over the disputed questions in the near future, and hopefully will formulate an opinion.
I would like to remind you all that it is appropriate to refrain from editing the article in potentially controversial ways during the pendency of the arbitration. This is a collaborative effort at an encyclopedia, and the community here has very little patience for those who come here with an ""ax to grind"". Let's focus on figuring out the best plan of action in order to conform to the ideas expressed in WP:ENC and WP:NOT. Thanks. -  /email",True
"Former user 2: If there is some criticism of Fox's coverage of Ritter's  POV regardign Iraq, from WP:RS, please cite them. Otherwise, this is OR.  The unsourced claim regarding the misidentification of the target struck by the C-802 missile is an everyday occurnce when reporting live from a war zone, and a merchant ship was hit - a cambodian one. CNN similarly mistakingly reported a couple of times that Hezbollah abducted 3 soldiers (vs. 2)  and that the rockets that hit the train depot  was Iranian (vs. Syrian). Not every mistake is worthy of the ""false reporting"". charge 
01001: I watched Fox's coverage before the war in Iraq, and there was no analysis of the Scott Ritter's analysis cited below.  Further the issues presented in the analysis were not presented.  It is easy to disprove a negative.  So disprove it or quit deleting it from the article.
http://www.twnside.org.sg/title/twr147e.htm",True
"Aureez: 1
65.27.49.251: It has been confirmed that Bret Hart will be guest host January 4, 2010. Vince McMahon said so himself live on Monday Night Raw.  —Preceding unsigned comment added by    ",True
"Martinevans123:  Liam Payne in Dubai 
Martinevans123: ",True
"Malleus Fatuorum: ''""Sale has a much higher percentage of adults with a diploma or degree compared to Greater Manchester as a whole. 27% of Sale residents aged 16-74 had a Bachelor's degree or higher, compared to 20% nationwide.""''
Is that really true? The census counts level 4/5 qualifications, defined as First Degree, Higher Degree, NVQ levels 4 and 5; HNC; HND; Qualified Teacher Status; Qualified Medical Doctor; Qualified Dentist; Qualified Nurse; Midwife; or Health Visitor. It doesn't count bachelor's degree or higher. 
Epbr123: First Degrees are Bachelor's degrees. Those other qualifications rank level or higher than a Bachelor's degree. ",True
"Commodore Sloat:  alcohol and BLP 
Commodore Sloat: The Juan Cole quote was removed because some readers believe using a blog to substantiate the claim that Hitchens has been criticized for his alcohol consumption is a violation of BLP.  I disagree but there are plenty of other sources from which to support this claim; and there is little question that it is both notable and verifiable.  I am restoring the claim along with different sources to support it, but I am also including Hitchens' own defense of his condition.  I am also notably not including overly negative representations of Hitchens' zealous consumption of alcohol, although this one is particularly notable. ",True
"Mattley: The links which  wants to insert are problematic for a number of reasons. Leaving aside the reliability of the sites in question for the time being, the intro to this article states that it is primarily about the ''theory'' of communism. It also states that ''For issues regarding one-party states ruled by Communist Parties (and everything associated with them), see Communist state.'' This seems more than reasonable as a way of organising discussion of such an enormous topic. And since these links all discuss the abuses of Communist-Party regimes, they don't belong here. If we have all that stuff on the crimes of Communist regimes, then what is to stop someone adding links applauding Stalin's success in raising industrial production in the USSR etc. etc etc. It is off-topic. Why ''should'' they be here? 
Ultramarine: An article about Nazism should have a short section about the human rights crimes. There can be a longer article also about these but they should not be censored in the main article. Furthermore, the real world failure of all attempts to implement Marx's ideas is extremely important for the theory of Communism in general. See my change of the Critique section ",True
"Abtract: A great deal of effort went into finding a neat (and mos:dab compliant) way of entering the two primary topics. This consensus version has just been changed for the worse ... imho it should be reverted back.  
Sesshomaru: I fail to see what's wrong with this. And what consensus do you speak of?   • ",True
"Joshua Jonathan:  Chronology 
Joshua Jonathan: Pardon me? Fringe? You'll really need ""high-quality sources"" to underscore that accusation regarding Olivelle...  -",True
"62.74.112.4:  What is FYROM? 
Makedonec: Truth 1: '''In FOPOG (Former Ottoman Province of Greece) are between 800 000 – 1000 000 Albanians''' (many of them are from Cameria, a region in FOPOG annexed in 1912 inhabited with Albanians many centuries before).
Truth 2: '''Macedonian language is one of the six natural Slavic languages''': Belarusian, Bulgarian, Macedonian, Russian, Serbian, Ukrainian and you can check this here: .  Probably you have no much connections with the real world in your village, so that is why you come with such a funny statements.
Truth 3: '''Ancient Macedonians are completely different from Ancient Greeks'''.  Every historians knows that, only you are blinded by your propaganda.
Truth 4: '''Macedonia is Macedonian''' invention: nobody can create a country if the citizens (Macedonians) don’t want that!!  The theory that Macedonia is Tito’s invention comes mainly from imbecilic nationalists from FOPOG and other countries. FOPOG wants to steel Macedonian history, but you will not succeed in that, be sure!",True
"Arminden:  Crusader use 
Arminden: I'm pretty much out of this madhouse, but sleeplessness drove me to read your comments. One single line of yours is enough to reassure me about leaving this whole bullshit to people like yourself:
""unless one cannot tell the difference between Solomon and God.""
There was an ad once in Munich reading ""We'll accept testing drugs on animals once a single animal is cured by those tests.""
About as idiotic as your comment, and I won't apologise. Temple of Solomon = Temple of God built by Solomon is all I bother to write. Unless u think ""Temple of God"" is built by God or ""Temple of Solomon"" is a temple dedicated to Solomon, or any other such permutation, which you'll hurriedly support by copious citations & a healthy portion of WP rules & guidelines. If u don't know this, as you din't even know what your own WP-name means in Arabic, why are you so confident that you are called to edit THE encyclopedia of the internet age? People like you keep people like me outa here, to your endless satisfaction. Go on bullying others & thus saving on valium and further reassuring yourself that you count somewhere, somehow.",True
"BilCat: The information of the discussed moves of the franchise, along with a potential purchase by an local Atlantan, is cited from reliable sources. if ''all'' of this information has been proven false, then the correct response is to present that proof from reliable sources, not to remove the entire section. If this removal of cited information continues without further discussion and consensus here, then I will request that the page be fully protected until a consesnus is reached on the issue. Thanks for you cooperation. -  
Djsasso: That being said, the fact that it was mentioned, correct or not correct is in itself important to the franchise. It is something that is constantly talked about in connection with the franchise. If sources can be provided that it is incorrect then that should also be included. But it would be wrong to remove it outright. - ",True
"Arfon: ""dead in the water"" while used by the military, it is neither unique to nor did it originate with military slang.
I added Dead in the water"" back because:
 It IS slang used by the military. I know, I caused one.
 It doesn't matter if it's unique. MANY of those terms have seeped into Civvie speech and are no longer unique.
 It doesn't matter that it didn't orginiate with the military, it's STILL a slang term used in the Navy/Coast Guard.
Rossami:  Actually, it matters a great deal.  This is, after all, supposed to be an ''encyclopedia'' article on ''military'' slang, not a mere definition list.  To be more precise, this is not a concordance of all slang that happens to be used by the military.  This list was created to describe slang terms which are either unique to the military ''or'' which can be verifiably shown to have originated with the military.  It must meet one of those two criteria or it has no place in the list.
 No one disputes that the phrase ""dead in the water"" is used by the military.  We even used the term in the Army.  But it's also in wide use outside the military and has been for a very long time.  The military is made up of people who came from all walks of life.  They bring their language with them into the service.  Slang that happens to be used by military people is not synonymous with military slang.
 Of course, the other inclusion criteria is slang which originated with the military before moving out to wider usage.  Unfortunately, I know of no reference demonstrating that ""dead in the water"" originated as a military slang phrase.  Until someone can cite a reliable source that this phrase ''originated'' with the military, it is inappropriate for this list.
 By the way, a corcordance of all slang used by the military would be an interesting list.  However, the proper place for such concordances is an appendix in Wiktionary.  Perhaps this list should be transwiki'd there so it can be expanded as you suggest.   ",True
"DRR75:  The film is authentic 
24.219.130.35: That is not an argument.  I could say that I have met Doc Shiels, and he said that his pictures of the Loch Ness Monster are true.  He sticks to his story that what he saw that day was a flesh and blood lake creature.  Have YOU ever met Doc Shiels?  I have been involved in the Loch Ness Monster phenomenon for 16 years.  I believe I know what I'm talking about.  SEE HOW STUPID THAT SOUNDS???   Bob Gimlim has been making $$$ off this video, just because you met him has nothing to do with the validity of the film. Bob has said many things over the years, including that he admitted that he could have been fooled, too.  He also won't deny Bob Heironimus's confession of being the guy in the suit. Not consistent, now is he? The bigfoot in the film is fake, get over it.  By the way, I have met Bob Heironimus and he maintains that he wore the suit.  Have YOU met Bob Heironimus.  I have been debunking bigfoot claims for over 20 years.  I believe I know what I'm talking about.  How is that for a bit of your own twisted logic?",True
"Sam Spade: rewrite
John K: The definition of socialism ought to be in an article on socialism, not here.  At any rate, would feudalism, or mercantilism, be ""socialism""?  Because neither of these was laissez faire capitalism...Furthermore, is the mixed economy of the U.S. today ""laissez faire capitalism""?  I think this definition ultimately leads to just about every economic system ever applied anywhere as being ""socialism""  This definition is utterly unacceptable, I think, from any reasonable standpoint.    But this is an argument for the socialism page, which is linked to in this article.  At any rate, I've redone my changed article, to try to make it somewhat less POV.  I'd welcome any further changes you'd like to make so that it can adequately express your viewpoints. ",True
"Miketwo:  Revert War 
Miketwo: '''I removed the following section'''
The term '''agnosticism''' and the related '''agnostic''' were coined by Thomas Henry Huxley in 1869. As Huxley explains it, agnosticism is not about '''''knowledge''''' at all, because nobody can convince the world that he knows there is a god without producing logically satisfactory evidence of a god; agnostics are simply those who deny and repudiate any doctrine that there are propositions people ought to '''''believe''''' without logically satisfactory evidence .
This is one of the main issuses that still remain concerning agnosticism. The issue is whether there is anything distinctive in being agnostic. When it comes right down to the facts of the matter theists in general do not generally say that they know that a god exists, only that they believe there might be one, and atheists in general do not say they know there is no god, only that they do not believe there might be one. And, as Huxley points out in ""Agnosticism and Christianity"" , agnosticism, in essence, is not really about knowledge at all, since nobody knows, it is about the denial and repudiation of  any doctrine that there are propositions people ought to believe without logically satisfactory evidence.
I removed it because:
 Radically changing the main definition of an article 2+ years in the making is too bold.  The previous definition has been forged of many arguments, and is pretty good at addressing the various interest groups' issues.
 Even that aside, the new section is badly written.  This is an encyclopedia, so conjecture of the form ""When it comes right down to the facts of the matter"" does not belong.  The use of no less than 6 commas in the last ""sentence"" is also pretty bad.  And finally, the sentence ""The issue is whether there is anything distinctive in being agnostic"" is blatant point-of-view.  The issue is actually providing a definition of agnosticism, not analyzing it.
",True
"Freshfighter9:  You initially weren't happy with the sources, so an additional reliable source was cited which does support the changes. Yet for some reason you reverted that as well. Did you even bother to read it? The information is accurate and properly sourced.''''
Parrot of Doom:  It helps to use edit summaries when you're making such changes, but the citation you've provided now does reflect what you wrote, so I apologise for reverting your last edit.  However, the material you've added is more about the Immersion box sex so I'm going to shorten it by removing Mason's quote.",True
"Justforasecond: ""There has been criticism of Kwanzaa's authenticity and relevance, and of the motiviations of its founder, Karenga. The origins of Kwanzaa are not secret, and are openly acknowledged by those promoting the holiday""
Because of the linguistic structure, the typical reader would think that this ""acknowledgement"" corresponds to the ""authenticity, relevance, and motivations of its founder"" in the previous sentence.   Seeing a reference there gives this sentence the feeling of legitimacy.   However, if you follow the link provided, it does not address this material.   Beyond that, the ""not secret"" description is pointless  nothing in wikipedia is secret; the entire world has access to it.
Jpgordon: Excuse me? When did I insert that? Please show diffs; that's neither my writing style nor my edit. ",True
"Jienum:  60 Hz??? 
Jienum: I saw on ''Kingdom Hearts Ultimania'' that the European Version of KH2 is going to be in 60 Hz. What does that mean? Is it any different from the first game? ",True
"Boothy443:  Licence Fee 
86.42.143.118: No context to the article?  If THIS isn't a place to bring up this issue, where can one do so?  What IS the proper forum if not here?  Remove it again and I'll add it again, simple as that.",True
"DRR75:  The film is authentic 
DRR75: I do understand that the Patterson-Gimlin film is still in dispute to this day.  I saw a Bigfoot back in June of 1991 and that kind of opened the door to me to the whole Bigfoot phenomena.  When I was a small child I saw the film and was scared of it.  After my sighting I watched the Patterson-Gimlin film several dozen times and I concluded Bigfoot I saw that day in 1991 looked VERY CLOSE to the creature in the Patterson-Gimlin film.  The creature in the film was just under 7' and was a female due to the fact that it had breasts.  The one I saw was about 8' and a male I believe.  In the last few years the film has undergone digital analysis and examination and those that did the analysis COULD NOT determine that the film was faked.  Bigfoot researcher John Green back in 1967 shortly after the film was made went back to the site and filmed a stand-in model-Jim McClarin- walking the same path that the creature took as a reference to determine the height and weight of the creature in the film.  The two films were superimposed to show the difference between the two.  McClarin stood 6'.5"".  The creature in the film was taller and much more bulkier.  The arms on the creature are longer than a normal man's arms.  I recently viewed the film digitally enhanced at a meeting of the International Bigfoot Society.  I could see the muscles moving underneath the hair of the creature.  The creature walks with an unusual bent-knee gait that is almost impossible to imitate.  The late Dr. Grover Krantz tried once to imitate it but was unsuccessful.  Several anatomists have recently discovered some sort of injury on the creature's knee as it flexes its knee when it's walking.  I can see no seams on the creature that would indicate a costume.  Apes have a natural hair seam running down the length of their spines.  As to the feet in the film- the area that the creature walked in the film was on sand and very soft soil which stuck to the creature's feet, as it would to any animal or human for that matter that would be walking in soil like that with bare feet.  When the creature turns to look at the camera, it just doesn't move its head- it moves its entire upper torso in the direction of the cameraman- just as an ape would do.  The creature turned to look at the camera because Bob Gimlin had crossed the creek and trained his rifle on it after Patterson told him to cover him in case the creature was agressive.  That's why the creature turned to look at the camera.  If this creature was a man in a costume, why would he risk his life with Gimlin having a loaded rifle aimed at him?  That doesn't make sense.  Patterson ran out of film because the rest of the film in his camera had been used filming scenery for a documentary he wanted to do.  Before he could change the film in his rented camera the creature had disappeared into the woods.  Patterson and Gimlin did trail it but couldn't go any further because the creature's trail went into the mountains and they couldn't follow with their horses and they weren't logistically equipped to go up the mountain after the creature.  The film is shaky because Patterson was running after the creature while he was filming it and finally stabilized himself on a tree stump.  Patterson did not know anything about cameras or film speeds.  I have personally met Bob Gimlin and heard what he had to say about what Patterson filmed that day.  He sticks to his story that what he saw that day was a flesh and blood creature and not some guy in a fur suit.  Gimlin never made any money whatsoever on the film.  I am not trying to say that what everyone else believes is wrong; I'm just saying what I know about the film and I believe it to be authentic.  This was suppossed to have been faked by an ex-rodeo cowboy?  Hardly.
Darin (UTC",True
"Resnjari:  New Lede (final wording after discussion). Vote: 
Resnjari: The expulsion of Cham Albanians from Greece was the forced migration of almost the entire Muslim Cham Albanian population from parts of the region of western Epirus toward the end of the Second World War to Albania (1944-1945). It occurred during the military operations of the Allied forces and after the withdrawal of the German units from the region. It was carried out by the Allies through elements of the Resistance National Republican Greek League (EDES) forces with the acquiescence of local British intelligence operatives. During the process, some 1,200 Cham Albanians were murdered and massacred and the estimated amount of Cham Albanians expelled from Epirus to Albania and Turkey varies: figures of 14,000, 19,000, 20,000 or 25,000. After the members of the community settled in Albania, instead of being treated as victims and have their rights protected, the local regime took a very distrustful view towards them and proceeded with arrests and exiles. The Cham Albanians thereafter were labelled as ""reactionaries"" and suffered a certain degree of persecution within Albania during the communist era.
'''Agree'''. ",True
"Kaiwhakahaere: Photos need explanation too
Kaiwhakahaere: There's a photo with the caption ''""A captured Israeli M60 tank""''. Where is it? Why no markings?  ",True
"174.114.87.236: '''Important Comment''' First of all the person who started this request to move lied to everyone, '''google news hits for ""libyan conflict"" are not 3x the google news hits for ""libyan civil war""'''. The precise number is 13,500 for ""libyan civil war"" to 21,000 for ""libyan conflict"", thats 60% more not ""3 times"" as many. Secondly, in choosing to use only the google news numbers the person who started this ignored the overall hit numbers for google search, which are:
''19.9 million for ""Libyan Civil War"" to 13.7 million for ""Libyan Conflict""''. Thirdly, there is already an article with the name ""libyan conflict"" located here: http://en.wikipedia.org/wiki/Chadian%E2%80%93Libyan_conflict. If you google ""Libyan Conflict"" it is the first result on the page, I thus suggest to everyone here that re-naming this article would cause confusion between the two.  
Red River Beach: '''Strongly support''' A check of past 24 hrs Google for Libya+Conflict has 3X as many news items as Libya +Civil+War, & is neutral. As a current event, even the title may change several times. I agree with other points made above by Henohenomoheji. ",True
"BrendanFrye: Is the St. Petersberg Times considered a reliable source by wikipedia? It seems that the bulk of this article is coming from that one article, which speculates about missile launches and UFOs. I'm going to go through and try and find corroborating sources and maybe do a rewrite of the article. I don't think this article should rely on one so-so source. 
JeffJ:  I would assume that it's as reliable as any other mainstream news source. ",True
